hour,anchor_market_state,energy_bucket,mtf_alignment_bucket,mtf_bias,event_name,zone,bars,avg_energy,avg_range_atr,avg_vol_ratio,breakout_pct,false_break_pct,sweep_pct,buy_tp,buy_sl,buy_edge,sell_tp,sell_sl,sell_edge,buy_fast_tp,buy_fast_sl,buy_fast_edge,sell_fast_tp,sell_fast_sl,sell_fast_edge,best_side,edge_delta_buy_minus_sell,level_guidance
23,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,184,30.39200448769136,0.7072709718643249,0.7716137677052878,0.0,1.0,1.0,0.28804347826086957,0.7065217391304348,-0.41847826086956524,0.3641304347826087,0.6086956521739131,-0.24456521739130438,0.2608695652173913,0.6467391304347826,-0.3858695652173913,0.3641304347826087,0.5434782608695652,-0.17934782608695649,SELL,-0.17391304347826086,rejeição favorece venda; evitar comprar topo esticado
9,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,131,50.78817893823139,0.9152897300248352,1.1457297200144327,0.0,1.0,1.0,0.22900763358778625,0.7404580152671756,-0.5114503816793894,0.32061068702290074,0.6564885496183206,-0.33587786259541985,0.24427480916030533,0.5419847328244275,-0.2977099236641222,0.3053435114503817,0.4198473282442748,-0.1145038167938931,SELL,-0.17557251908396954,rejeição favorece venda; evitar comprar topo esticado
5,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,SUPPORT,174,31.91830236899981,0.7217718984620747,0.8417819788123505,0.0,1.0,0.9942528735632183,0.28735632183908044,0.7068965517241379,-0.41954022988505746,0.3735632183908046,0.6149425287356322,-0.24137931034482757,0.2471264367816092,0.6436781609195402,-0.39655172413793105,0.3390804597701149,0.5919540229885057,-0.25287356321839083,SELL,-0.1781609195402299,rompimento favorece venda; esperar aceitação abaixo
4,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,143,31.65580849337024,0.7131390781828791,0.8550988723614883,0.0,1.0,1.0,0.27972027972027974,0.7202797202797203,-0.4405594405594406,0.38461538461538464,0.6153846153846154,-0.23076923076923078,0.2517482517482518,0.6153846153846154,-0.36363636363636365,0.32167832167832167,0.5104895104895105,-0.18881118881118886,SELL,-0.2097902097902098,rejeição favorece venda; evitar comprar topo esticado
14,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,SUPPORT,197,29.104797994585798,0.6439546385205595,0.8319686454907474,0.0,1.0,0.9949238578680203,0.2639593908629442,0.7208121827411168,-0.4568527918781726,0.38071065989847713,0.6192893401015228,-0.23857868020304568,0.3096446700507614,0.6345177664974619,-0.32487309644670054,0.3147208121827411,0.6192893401015228,-0.3045685279187817,SELL,-0.21827411167512695,rompimento favorece venda; esperar aceitação abaixo
2,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,SUPPORT,164,49.20248975179152,0.8933657467641273,1.141338990433567,0.0,1.0,0.9939024390243902,0.2621951219512195,0.7317073170731707,-0.4695121951219512,0.35365853658536583,0.6036585365853658,-0.25,0.2865853658536585,0.5426829268292683,-0.2560975609756098,0.2804878048780488,0.5121951219512195,-0.23170731707317072,SELL,-0.2195121951219512,rompimento favorece venda; esperar aceitação abaixo
14,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,199,29.401543205006696,0.6536842205882325,0.8350206018745749,0.0,1.0,0.9949748743718593,0.271356783919598,0.7185929648241206,-0.4472361809045226,0.3969849246231156,0.5979899497487438,-0.20100502512562818,0.3165829145728643,0.6231155778894473,-0.30653266331658297,0.33668341708542715,0.6130653266331658,-0.27638190954773867,SELL,-0.24623115577889443,rejeição favorece venda; evitar comprar topo esticado
11,EXPANSION,EXTREME,FULL,DOWN,BREAKOUT,SUPPORT,133,87.91020001197207,1.8865704682196738,1.332151810274807,1.0,0.12781954887218044,0.12781954887218044,0.2556390977443609,0.6992481203007519,-0.443609022556391,0.3609022556390977,0.5488721804511278,-0.18796992481203012,0.21052631578947367,0.49624060150375937,-0.2857142857142857,0.3007518796992481,0.37593984962406013,-0.07518796992481203,SELL,-0.2556390977443609,rompimento favorece venda; esperar aceitação abaixo
21,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,151,51.94072788248654,0.8913347122559416,1.235801759785576,0.0,1.0,1.0,0.2251655629139073,0.7350993377483444,-0.509933774834437,0.3509933774834437,0.6026490066225165,-0.2516556291390728,0.23178807947019867,0.543046357615894,-0.3112582781456954,0.2847682119205298,0.47019867549668876,-0.18543046357615894,SELL,-0.2582781456953642,rejeição favorece venda; evitar comprar topo esticado
6,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,166,30.113665222360517,0.6822870228687943,0.806564054893445,0.0,1.0,0.9939759036144579,0.26506024096385544,0.7289156626506024,-0.4638554216867469,0.39759036144578314,0.6024096385542169,-0.20481927710843378,0.2891566265060241,0.5783132530120482,-0.2891566265060241,0.2891566265060241,0.6204819277108434,-0.33132530120481934,SELL,-0.25903614457831314,rejeição favorece venda; evitar comprar topo esticado
5,SWEEP_OR_FALSE_BREAK,LOW,NONE,MIXED,FALSE_BREAK,RESISTANCE,166,31.520241062365184,0.7203370141669572,0.8394618065575329,0.0,1.0,1.0,0.2710843373493976,0.7228915662650602,-0.45180722891566266,0.39759036144578314,0.5903614457831325,-0.1927710843373494,0.24096385542168675,0.6746987951807228,-0.4337349397590361,0.3373493975903614,0.5783132530120482,-0.24096385542168675,SELL,-0.25903614457831325,rejeição favorece venda; evitar comprar topo esticado
2,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,161,49.49791320549451,0.8855553292647669,1.1262878116502375,0.0,1.0,0.9937888198757764,0.2608695652173913,0.7391304347826086,-0.47826086956521735,0.38509316770186336,0.6024844720496895,-0.2173913043478261,0.2608695652173913,0.5900621118012422,-0.32919254658385094,0.3105590062111801,0.4968944099378882,-0.1863354037267081,SELL,-0.26086956521739124,rejeição favorece venda; evitar comprar topo esticado
4,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,149,48.82146187186291,0.9582964299204946,1.0217543360508063,0.0,1.0,1.0,0.2348993288590604,0.7583892617449665,-0.5234899328859061,0.3691275167785235,0.6174496644295302,-0.24832214765100669,0.22818791946308725,0.6241610738255033,-0.3959731543624161,0.3422818791946309,0.47651006711409394,-0.13422818791946306,SELL,-0.2751677852348994,rejeição favorece venda; evitar comprar topo esticado
11,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,134,49.84297883895798,0.8283171095919244,0.9456373051727448,0.0,1.0,1.0,0.23880597014925373,0.7611940298507462,-0.5223880597014925,0.39552238805970147,0.6044776119402985,-0.208955223880597,0.2462686567164179,0.6417910447761194,-0.39552238805970147,0.3582089552238806,0.5223880597014925,-0.16417910447761191,SELL,-0.3134328358208955,rejeição favorece venda; evitar comprar topo esticado
8,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,159,50.291044263986166,0.9315809590368773,1.0833694246597763,0.0,1.0,1.0,0.2578616352201258,0.7295597484276729,-0.4716981132075471,0.41509433962264153,0.5660377358490566,-0.15094339622641506,0.2578616352201258,0.5849056603773585,-0.3270440251572327,0.3270440251572327,0.49056603773584906,-0.16352201257861637,SELL,-0.32075471698113206,rejeição favorece venda; evitar comprar topo esticado
15,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,145,29.37488049855945,0.6793232339814754,0.8134330834834043,0.0,1.0,1.0,0.2482758620689655,0.7448275862068966,-0.4965517241379311,0.41379310344827586,0.5862068965517241,-0.17241379310344823,0.2896551724137931,0.6482758620689655,-0.35862068965517235,0.3931034482758621,0.5586206896551724,-0.16551724137931034,SELL,-0.32413793103448285,rompimento favorece venda; esperar aceitação abaixo
6,SWEEP_OR_FALSE_BREAK,MEDIUM,NONE,MIXED,FALSE_BREAK,RESISTANCE,126,49.43187244437381,0.9300774145637261,0.9807508598353417,0.0,1.0,1.0,0.24603174603174602,0.746031746031746,-0.5,0.40476190476190477,0.5793650793650794,-0.17460317460317465,0.29365079365079366,0.5873015873015873,-0.29365079365079366,0.31746031746031744,0.5238095238095238,-0.2063492063492064,SELL,-0.32539682539682535,rejeição favorece venda; evitar comprar topo esticado
22,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,128,50.51458951918704,0.9468986320838256,1.0721431507435717,0.0,1.0,1.0,0.25,0.75,-0.5,0.4140625,0.5703125,-0.15625,0.2109375,0.5859375,-0.375,0.359375,0.4609375,-0.1015625,SELL,-0.34375,rompimento favorece venda; esperar aceitação abaixo
5,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,123,49.1579015037303,0.9424173174855558,1.0080613067623796,0.0,1.0,0.991869918699187,0.21951219512195122,0.7642276422764228,-0.5447154471544716,0.4065040650406504,0.5691056910569106,-0.16260162601626016,0.21951219512195122,0.6178861788617886,-0.39837398373983746,0.3252032520325203,0.5447154471544715,-0.2195121951219512,SELL,-0.38211382113821146,rompimento favorece venda; esperar aceitação abaixo
1,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,124,30.856067094164988,0.6962324116404757,0.813165890198786,0.0,1.0,0.9919354838709677,0.21774193548387097,0.782258064516129,-0.564516129032258,0.4112903225806452,0.5806451612903226,-0.16935483870967744,0.20161290322580644,0.6854838709677419,-0.48387096774193544,0.3629032258064516,0.532258064516129,-0.16935483870967738,SELL,-0.39516129032258057,rompimento favorece venda; esperar aceitação abaixo
15,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,RESISTANCE,132,29.060556134275515,0.6742593786273321,0.8099170964640563,0.0,1.0,1.0,0.22727272727272727,0.7651515151515151,-0.5378787878787878,0.4318181818181818,0.5681818181818182,-0.1363636363636364,0.2803030303030303,0.6515151515151515,-0.3712121212121212,0.38636363636363635,0.5606060606060606,-0.1742424242424242,SELL,-0.40151515151515144,rejeição favorece venda; evitar comprar topo esticado
14,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,RESISTANCE,151,29.759348469517146,0.662024651178839,0.8286131284633671,0.0,1.0,1.0,0.1986754966887417,0.7814569536423841,-0.5827814569536424,0.40397350993377484,0.5827814569536424,-0.17880794701986752,0.25165562913907286,0.695364238410596,-0.44370860927152317,0.3973509933774834,0.5033112582781457,-0.1059602649006623,SELL,-0.40397350993377484,rejeição favorece venda; evitar comprar topo esticado
17,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,131,29.077958063774265,0.7638843601223675,0.6171011571693789,0.0,1.0,0.9847328244274809,0.24427480916030533,0.7404580152671756,-0.4961832061068703,0.45038167938931295,0.5343511450381679,-0.08396946564885499,0.25190839694656486,0.6641221374045801,-0.4122137404580153,0.40458015267175573,0.5038167938931297,-0.09923664122137399,SELL,-0.4122137404580153,rompimento favorece venda; esperar aceitação abaixo
14,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,167,29.53422428912609,0.6546096577593609,0.8325694245300401,0.0,1.0,0.9940119760479041,0.19760479041916168,0.7844311377245509,-0.5868263473053892,0.4491017964071856,0.5389221556886228,-0.08982035928143717,0.25748502994011974,0.6946107784431138,-0.43712574850299407,0.39520958083832336,0.5149700598802395,-0.11976047904191611,SELL,-0.497005988023952,rompimento favorece venda; esperar aceitação abaixo
5,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,126,31.00479893681081,0.7131765540769301,0.8410957814903552,0.0,1.0,0.9841269841269841,0.15873015873015872,0.8253968253968254,-0.6666666666666666,0.42063492063492064,0.5793650793650794,-0.15873015873015878,0.23809523809523808,0.6507936507936508,-0.41269841269841273,0.3968253968253968,0.49206349206349204,-0.09523809523809523,SELL,-0.5079365079365079,rompimento favorece venda; esperar aceitação abaixo
6,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,147,49.09997788199354,0.9630249733004019,0.9956261125057562,0.0,1.0,1.0,0.22448979591836735,0.7551020408163265,-0.5306122448979591,0.47619047619047616,0.4965986394557823,-0.020408163265306145,0.19047619047619047,0.7006802721088435,-0.5102040816326531,0.40816326530612246,0.4557823129251701,-0.047619047619047616,SELL,-0.510204081632653,rompimento favorece venda; esperar aceitação abaixo
21,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,121,51.44887139650293,0.8881511452944633,1.2300991707582205,0.0,1.0,1.0,0.1652892561983471,0.7768595041322314,-0.6115702479338843,0.4380165289256198,0.512396694214876,-0.07438016528925617,0.18181818181818182,0.6115702479338843,-0.42975206611570244,0.2892561983471074,0.4628099173553719,-0.1735537190082645,SELL,-0.5371900826446281,rompimento favorece venda; esperar aceitação abaixo
2,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,136,50.039737284479344,0.9445565083269267,1.1153827312902111,0.0,1.0,0.9852941176470589,0.19852941176470587,0.7794117647058824,-0.5808823529411765,0.47058823529411764,0.49264705882352944,-0.022058823529411797,0.16911764705882354,0.6397058823529411,-0.4705882352941176,0.40441176470588236,0.41911764705882354,-0.01470588235294118,SELL,-0.5588235294117647,rompimento favorece venda; esperar aceitação abaixo
12,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,156,31.262273279390392,0.662995806596639,0.76629812990041,0.0,1.0,1.0,0.1858974358974359,0.8012820512820513,-0.6153846153846154,0.46153846153846156,0.5128205128205128,-0.05128205128205121,0.21794871794871795,0.7115384615384616,-0.4935897435897436,0.4166666666666667,0.5,-0.08333333333333331,SELL,-0.5641025641025642,rompimento favorece venda; esperar aceitação abaixo
10,EXPANSION,EXTREME,FULL,DOWN,BREAKOUT,SUPPORT,214,90.01274242598195,1.9012879074208973,1.5034121907542197,1.0,0.13551401869158877,0.13551401869158877,0.17757009345794392,0.780373831775701,-0.602803738317757,0.4532710280373832,0.46261682242990654,-0.009345794392523366,0.09813084112149532,0.5420560747663551,-0.44392523364485975,0.308411214953271,0.2850467289719626,0.023364485981308414,SELL,-0.5934579439252337,rompimento favorece venda; esperar aceitação abaixo
8,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,135,50.226273775566504,0.9091162750279483,1.075683160286088,0.0,1.0,1.0,0.2074074074074074,0.7925925925925926,-0.5851851851851853,0.4962962962962963,0.48148148148148145,0.014814814814814836,0.16296296296296298,0.674074074074074,-0.5111111111111111,0.35555555555555557,0.45185185185185184,-0.09629629629629627,SELL,-0.6000000000000001,rompimento favorece venda; esperar aceitação abaixo
7,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,120,30.252355278058946,0.713367920137865,0.8381054043051919,0.0,1.0,0.9916666666666667,0.2,0.8,-0.6000000000000001,0.49166666666666664,0.48333333333333334,0.008333333333333304,0.18333333333333332,0.6916666666666667,-0.5083333333333333,0.45,0.44166666666666665,0.00833333333333336,SELL,-0.6083333333333334,rompimento favorece venda; esperar aceitação abaixo
13,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,170,30.655996021661313,0.6754435440715365,0.7853240840441147,0.0,1.0,1.0,0.2,0.7823529411764706,-0.5823529411764705,0.5117647058823529,0.4764705882352941,0.03529411764705881,0.22941176470588234,0.7529411764705882,-0.5235294117647059,0.45294117647058824,0.4823529411764706,-0.02941176470588236,SELL,-0.6176470588235293,rompimento favorece venda; esperar aceitação abaixo
4,SWEEP_OR_FALSE_BREAK,MEDIUM,MIXED,DOWN,FALSE_BREAK,SUPPORT,124,48.81355525274119,0.9630548680428668,1.0240773508882854,0.0,1.0,0.9919354838709677,0.20161290322580644,0.7903225806451613,-0.5887096774193548,0.5161290322580645,0.46774193548387094,0.04838709677419356,0.16129032258064516,0.7419354838709677,-0.5806451612903226,0.4274193548387097,0.4032258064516129,0.024193548387096808,SELL,-0.6370967741935483,rompimento favorece venda; esperar aceitação abaixo
12,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,RESISTANCE,157,31.342428943708086,0.6647550480257313,0.771293769712757,0.0,1.0,1.0,0.16560509554140126,0.821656050955414,-0.6560509554140128,0.49044585987261147,0.4840764331210191,0.006369426751592355,0.21019108280254778,0.732484076433121,-0.5222929936305731,0.45222929936305734,0.4713375796178344,-0.019108280254777066,SELL,-0.6624203821656052,rejeição favorece venda; evitar comprar topo esticado
13,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,RESISTANCE,162,30.328718736274293,0.669042340063639,0.7813048064615614,0.0,1.0,1.0,0.17901234567901234,0.8024691358024691,-0.6234567901234568,0.5308641975308642,0.46296296296296297,0.06790123456790126,0.2037037037037037,0.7777777777777778,-0.5740740740740741,0.4691358024691358,0.4567901234567901,0.012345679012345678,SELL,-0.691358024691358,rejeição favorece venda; evitar comprar topo esticado
0,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,181,29.82930374427986,0.688315902806063,0.766399070230334,0.0,1.0,0.994475138121547,0.16574585635359115,0.8287292817679558,-0.6629834254143646,0.5138121546961326,0.4530386740331492,0.06077348066298344,0.16574585635359115,0.7734806629834254,-0.6077348066298343,0.4419889502762431,0.4696132596685083,-0.027624309392265234,SELL,-0.7237569060773481,rompimento favorece venda; esperar aceitação abaixo
0,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,RESISTANCE,169,29.65135927103292,0.678588466790129,0.7577565957899755,0.0,1.0,1.0,0.15976331360946747,0.834319526627219,-0.6745562130177515,0.514792899408284,0.44970414201183434,0.06508875739644965,0.16568047337278108,0.7692307692307693,-0.6035502958579881,0.4319526627218935,0.47337278106508873,-0.041420118343195256,SELL,-0.7396449704142012,rejeição favorece venda; evitar comprar topo esticado
23,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,SUPPORT,144,30.539774333927614,0.6857208249129445,0.7945991118323962,0.0,1.0,0.9930555555555556,0.1736111111111111,0.8194444444444444,-0.6458333333333333,0.5555555555555556,0.4305555555555556,0.125,0.22916666666666666,0.6875,-0.45833333333333337,0.4513888888888889,0.4305555555555556,0.020833333333333315,SELL,-0.7708333333333333,rompimento favorece venda; esperar aceitação abaixo
23,SWEEP_OR_FALSE_BREAK,LOW,MIXED,DOWN,FALSE_BREAK,RESISTANCE,126,30.82003971218543,0.6844077893448633,0.7883342605433362,0.0,1.0,1.0,0.15079365079365079,0.8492063492063492,-0.6984126984126984,0.5873015873015873,0.3888888888888889,0.19841269841269843,0.19047619047619047,0.7222222222222222,-0.5317460317460317,0.49206349206349204,0.38095238095238093,0.1111111111111111,SELL,-0.8968253968253967,rejeição favorece venda; evitar comprar topo esticado
